BTCUSDT: n=17 winrate=35.29% R=12.0712
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
ATOMUSDT,SHORT,2.426,2.478,2.294,2.212424,2.162,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00,2.426,WIN_P1,0.3


HBARUSDT: n=16 winrate=25.0% R=3.7116
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
HBARUSDT,LONG,0.1023,0.1,0.11100000000000002,0.11637660000000002,0.11970000000000003,2024-04-11 00:00:00+00:00,2024-04-11 00:00:00+00:00,0.1,LOSS,-1.0
HBARUSDT,LONG,0.1108,0.1049,0.1185,0.1232586,0.12619999999999998,2024-05-16 00:00:00+00:00,2024-05-19 00:00:00+00:00,0.1108,WIN_P1,0.3
HBARUSDT,SHORT,0.0687,0.0709,0.054099999999999995,0.0450772,0.03949999999999999,2024-07-28 00:00:00+00:00,2024-11-12 00:00:00+00:00,0.0687,WIN_P2,0.785
HBARUSDT,LONG,0.285,0.26426,0.31933,0.34054594000000005,0.35366000000000003,2025-01-09 00:00:00+00:00,2025-01-09 00:00:00+00:00,0.26426,LOSS,-1.0
HBARUSDT,LONG,0.22554,0.21947,0.33962,0.41012143999999995,0.4537,2025-02-14 00:00:00+00:00,2025-02-16 00:00:00+00:00,0.21947,LOSS,-1.0
HBARUSDT,LONG,0.21123,0.19476,0.23772000000000001,0.25409082000000005,0.26421000000000006,2025-02-24 00:00:00+00:00,2025-02-25 00:00:00+00:00,0.19476,LOSS,-1.0
HBARUSDT,SHORT,0.16691,0.1788,0.13853,0.12099115999999999,0.11015,2025-04-20 00:00:00+00:00,2025-04-22 00:00:00+00:00,0.1788,LOSS,-1.0
HBARUSDT,SHORT,0.187,0.19923,0.14550000000000002,0.11985300000000003,0.10400000000000004,2025-05-03 00:00:00+00:00,2025-05-09 00:00:00+00:00,0.19923,LOSS,-1.0
HBARUSDT,SHORT,0.1714,0.17576,0.14657,0.13122506,0.12174000000000001,2025-06-03 00:00:00+00:00,2025-06-09 00:00:00+00:00,0.17576,LOSS,-1.0
HBARUSDT,SHORT,0.1527,0.15612,0.11539000000000002,0.09233242000000003,0.07808000000000004,2025-06-30 00:00:00+00:00,2025-07-02 00:00:00+00:00,0.15612,LOSS,-1.0
HBARUSDT,LONG,0.25338,0.24025,0.28625,0.30656365999999996,0.31911999999999996,2025-08-24 00:00:00+00:00,2025-08-25 00:00:00+00:00,0.24025,LOSS,-1.0
HBARUSDT,LONG,0.21949,0.21059,0.25351999999999997,0.27455053999999995,0.28755,2025-09-08 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.21949,WIN_P1,0.3
HBARUSDT,LONG,0.21607,0.21028,0.23828000000000002,0.25200578,0.26049,2025-09-29 00:00:00+00:00,2025-09-30 00:00:00+00:00,0.21028,LOSS,-1.0
HBARUSDT,LONG,0.21968,0.21428,0.24500999999999998,0.26066394,0.27033999999999997,2025-10-09 00:00:00+00:00,2025-10-09 00:00:00+00:00,0.21428,LOSS,-1.0
HBARUSDT,SHORT,0.14601,0.15085,0.11288,0.09240565999999999,0.07974999999999999,2025-12-04 00:00:00+00:00,2026-02-05 00:00:00+00:00,0.07974999999999999,WIN,13.69008264462807
HBARUSDT,SHORT,0.09976,0.1076,0.08867,0.08181638,0.07758,2026-02-22 00:00:00+00:00,2026-02-26 00:00:00+00:00,0.10261,FLAT,-0.363520408163266


FILUSDT: n=17 winrate=35.29% R=1.4026
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
FILUSDT,SHORT,6.116,6.358,5.607,5.292438000000001,5.098000000000001,2024-05-28 00:00:00+00:00,2024-06-07 00:00:00+00:00,6.358,LOSS,-1.0
FILUSDT,SHORT,4.418,4.582,4.144,3.9746680000000003,3.87,2024-07-03 00:00:00+00:00,2024-07-03 00:00:00+00:00,4.418,WIN_P1,0.3
FILUSDT,SHORT,3.615,3.765,3.0660000000000003,2.7267180000000004,2.5170000000000003,2024-09-19 00:00:00+00:00,2024-09-20 00:00:00+00:00,3.765,LOSS,-1.0
FILUSDT,SHORT,3.539,3.765,2.6700000000000004,2.1329580000000004,1.8010000000000006,2024-10-11 00:00:00+00:00,2024-10-14 00:00:00+00:00,3.765,LOSS,-1.0
FILUSDT,SHORT,3.849,3.936,3.7640000000000002,3.7114700000000003,3.6790000000000003,2024-10-22 00:00:00+00:00,2024-10-22 00:00:00+00:00,3.849,WIN_P1,0.3
FILUSDT,LONG,5.121,4.892,6.312,7.048038,7.503,2025-01-02 00:00:00+00:00,2025-01-13 00:00:00+00:00,4.892,LOSS,-1.0
FILUSDT,SHORT,3.495,3.6045,3.133,2.909284,2.771,2025-02-21 00:00:00+00:00,2025-02-21 00:00:00+00:00,3.6045,LOSS,-1.0
FILUSDT,SHORT,3.022,3.1015,2.1919999999999997,1.6790599999999996,1.3619999999999997,2025-03-18 00:00:00+00:00,2025-03-20 00:00:00+00:00,3.1015,LOSS,-1.0
FILUSDT,SHORT,3.026,3.1015,2.239,1.7526339999999998,1.452,2025-03-27 00:00:00+00:00,2025-03-27 00:00:00+00:00,3.1015,LOSS,-1.0
FILUSDT,SHORT,2.768,2.868,2.6089999999999995,2.5107379999999995,2.4499999999999993,2025-05-01 00:00:00+00:00,2025-05-02 00:00:00+00:00,2.868,LOSS,-1.0
FILUSDT,SHORT,2.507,2.687,1.995,1.678584,1.483,2025-06-08 00:00:00+00:00,2025-06-10 00:00:00+00:00,2.687,LOSS,-1.0
FILUSDT,SHORT,2.262,2.3215,2.044,1.909276,1.826,2025-07-05 00:00:00+00:00,2025-07-06 00:00:00+00:00,2.3215,LOSS,-1.0
FILUSDT,SHORT,2.27,2.3215,1.7760000000000002,1.4707080000000003,1.2820000000000005,2025-09-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,2.3215,LOSS,-1.0
FILUSDT,SHORT,2.569,2.65,2.269,2.0836,1.9690000000000003,2025-09-18 00:00:00+00:00,2025-10-10 00:00:00+00:00,2.569,WIN_P2,0.785
FILUSDT,SHORT,1.545,1.622,1.234,1.0418020000000001,0.923,2025-12-10 00:00:00+00:00,2026-01-01 00:00:00+00:00,1.545,WIN_P1,0.3
FILUSDT,SHORT,1.384,1.4295,1.1469999999999998,1.0005339999999996,0.9099999999999997,2026-01-20 00:00:00+00:00,2026-02-05 00:00:00+00:00,0.9099999999999997,WIN,10.4175824175824
FILUSDT,SHORT,0.97,1.032,0.892,0.843796,0.8140000000000001,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,0.97,WIN_P1,0.3


ARBUSDT: n=16 winrate=18.75% R=7.8266
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
ARBUSDT,LONG,1.9693,1.9131,2.1062000000000003,2.1908042,2.2431,2024-02-18 00:00:00+00:00,2024-02-20 00:00:00+00:00,1.9131,LOSS,-1.0
ARBUSDT,SHORT,0.8204,0.8757,0.7220000000000001,0.6611888000000001,0.6236000000000002,2024-06-25 00:00:00+00:00,2024-07-05 00:00:00+00:00,0.6236000000000002,WIN,3.5587703435804667
ARBUSDT,SHORT,0.7599,0.7797,0.7040000000000001,0.6694538000000001,0.6481000000000001,2024-07-23 00:00:00+00:00,2024-07-23 00:00:00+00:00,0.7797,LOSS,-1.0
ARBUSDT,SHORT,0.5011,0.5223,0.3484999999999999,0.2541931999999999,0.19589999999999985,2024-09-08 00:00:00+00:00,2024-09-09 00:00:00+00:00,0.5223,LOSS,-1.0
ARBUSDT,SHORT,0.511,0.5444,0.45580000000000004,0.4216864,0.40060000000000007,2024-09-16 00:00:00+00:00,2024-09-19 00:00:00+00:00,0.5444,LOSS,-1.0
ARBUSDT,SHORT,0.5379,0.5757,0.3718,0.2691502,0.2057,2024-10-13 00:00:00+00:00,2024-10-15 00:00:00+00:00,0.5757,LOSS,-1.0
ARBUSDT,SHORT,0.63,0.6472,0.4415,0.325007,0.253,2025-01-31 00:00:00+00:00,2025-01-31 00:00:00+00:00,0.6472,LOSS,-1.0
ARBUSDT,SHORT,0.4908,0.5119,0.4156,0.3691264,0.34040000000000004,2025-02-21 00:00:00+00:00,2025-03-10 00:00:00+00:00,0.34040000000000004,WIN,7.127962085308053
ARBUSDT,SHORT,0.3685,0.3875,0.31349999999999995,0.2795099999999999,0.2584999999999999,2025-03-24 00:00:00+00:00,2025-03-24 00:00:00+00:00,0.3875,LOSS,-1.0
ARBUSDT,SHORT,0.2863,0.293,0.22610000000000002,0.18889640000000002,0.16590000000000005,2025-04-11 00:00:00+00:00,2025-04-11 00:00:00+00:00,0.293,LOSS,-1.0
ARBUSDT,SHORT,0.2825,0.3013,0.23149999999999998,0.199982,0.1805,2025-04-18 00:00:00+00:00,2025-04-19 00:00:00+00:00,0.3013,LOSS,-1.0
ARBUSDT,SHORT,0.3382,0.3635,0.24259999999999998,0.18351919999999997,0.14699999999999996,2025-07-09 00:00:00+00:00,2025-07-10 00:00:00+00:00,0.3635,LOSS,-1.0
ARBUSDT,LONG,0.4962,0.4835,0.6493,0.7439158000000001,0.8024000000000001,2025-09-08 00:00:00+00:00,2025-09-21 00:00:00+00:00,0.4835,LOSS,-1.0
ARBUSDT,SHORT,0.3202,0.33525,0.24609999999999999,0.2003062,0.172,2025-10-25 00:00:00+00:00,2025-10-26 00:00:00+00:00,0.33525,LOSS,-1.0
ARBUSDT,SHORT,0.2996,0.3139,0.22709999999999997,0.18229499999999996,0.15459999999999996,2025-11-08 00:00:00+00:00,2026-01-29 00:00:00+00:00,0.15459999999999996,WIN,10.139860139860117
ARBUSDT,SHORT,0.098,0.10495,0.06680000000000001,0.047518400000000016,0.03560000000000002,2026-02-20 00:00:00+00:00,2026-02-21 00:00:00+00:00,0.10495,LOSS,-1.0


OPUSDT: n=21 winrate=14.29% R=15.8478
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
OPUSDT,LONG,3.64,3.464,4.639,5.256382,5.638,2024-02-23 00:00:00+00:00,2024-02-24 00:00:00+00:00,3.464,LOSS,-1.0
OPUSDT,SHORT,2.475,2.649,1.88,1.5122899999999997,1.2849999999999997,2024-06-02 00:00:00+00:00,2024-07-05 00:00:00+00:00,1.2849999999999997,WIN,6.83908045977012
OPUSDT,SHORT,1.801,1.868,1.679,1.603604,1.5570000000000002,2024-07-15 00:00:00+00:00,2024-07-15 00:00:00+00:00,1.868,LOSS,-1.0
OPUSDT,SHORT,1.337,1.402,1.041,0.858072,0.7449999999999999,2024-09-07 00:00:00+00:00,2024-09-07 00:00:00+00:00,1.402,LOSS,-1.0
OPUSDT,SHORT,1.751,1.809,1.5699999999999998,1.4581419999999998,1.3889999999999998,2024-09-27 00:00:00+00:00,2024-09-27 00:00:00+00:00,1.809,LOSS,-1.0
OPUSDT,SHORT,1.703,1.755,1.5210000000000001,1.408524,1.3390000000000002,2024-10-30 00:00:00+00:00,2024-10-30 00:00:00+00:00,1.755,LOSS,-1.0
OPUSDT,SHORT,1.163,1.1975,1.121,1.0950440000000001,1.0790000000000002,2025-02-21 00:00:00+00:00,2025-02-21 00:00:00+00:00,1.163,WIN_P2,0.785
OPUSDT,SHORT,1.169,1.1975,0.896,0.727286,0.623,2025-03-03 00:00:00+00:00,2025-04-06 00:00:00+00:00,0.623,WIN,19.157894736842128
OPUSDT,SHORT,0.64,0.657,0.5469999999999999,0.4895259999999999,0.45399999999999985,2025-04-11 00:00:00+00:00,2025-04-11 00:00:00+00:00,0.657,LOSS,-1.0
OPUSDT,SHORT,0.646,0.677,0.534,0.46478400000000003,0.42200000000000004,2025-04-18 00:00:00+00:00,2025-04-19 00:00:00+00:00,0.677,LOSS,-1.0
OPUSDT,SHORT,0.641,0.676,0.546,0.48729000000000006,0.45100000000000007,2025-05-06 00:00:00+00:00,2025-05-08 00:00:00+00:00,0.676,LOSS,-1.0
OPUSDT,SHORT,0.655,0.69,0.42900000000000005,0.28933200000000003,0.20300000000000007,2025-06-10 00:00:00+00:00,2025-06-10 00:00:00+00:00,0.69,LOSS,-1.0
OPUSDT,SHORT,0.555,0.58,0.4690000000000001,0.4158520000000001,0.3830000000000001,2025-06-25 00:00:00+00:00,2025-06-29 00:00:00+00:00,0.58,LOSS,-1.0
OPUSDT,SHORT,0.549,0.59,0.44900000000000007,0.3872000000000001,0.3490000000000001,2025-07-09 00:00:00+00:00,2025-07-09 00:00:00+00:00,0.59,LOSS,-1.0
OPUSDT,SHORT,0.6919,0.7409,0.5418999999999999,0.44919999999999993,0.3918999999999999,2025-09-01 00:00:00+00:00,2025-09-08 00:00:00+00:00,0.7409,LOSS,-1.0
OPUSDT,SHORT,0.7434,0.8,0.6641999999999999,0.6152543999999999,0.5849999999999999,2025-09-16 00:00:00+00:00,2025-09-17 00:00:00+00:00,0.8,LOSS,-1.0
OPUSDT,SHORT,0.4482,0.4671,0.3307999999999999,0.2582467999999999,0.21339999999999987,2025-10-25 00:00:00+00:00,2025-10-26 00:00:00+00:00,0.4671,LOSS,-1.0
OPUSDT,SHORT,0.3273,0.3433,0.2172,0.14915820000000002,0.10710000000000003,2025-12-04 00:00:00+00:00,2025-12-09 00:00:00+00:00,0.3433,LOSS,-1.0
OPUSDT,SHORT,0.2784,0.2928,0.2229,0.188601,0.1674,2025-12-21 00:00:00+00:00,2026-01-01 00:00:00+00:00,0.2928,LOSS,-1.0
OPUSDT,SHORT,0.3179,0.3407,0.29410000000000003,0.2793916,0.27030000000000004,2026-01-11 00:00:00+00:00,2026-01-13 00:00:00+00:00,0.3407,LOSS,-1.0
OPUSDT,SHORT,0.1655,0.1731,0.11350000000000002,0.08136400000000002,0.06150000000000003,2026-02-19 00:00:00+00:00,2026-02-26 00:00:00+00:00,0.1194,FLAT,6.065789473684214


SUIUSDT: n=12 winrate=25.0% R=0.2263
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
SUIUSDT,LONG,1.6705,1.6177,1.8024000000000002,1.8839142000000004,1.9343000000000004,2024-02-27 00:00:00+00:00,2024-02-27 00:00:00+00:00,1.6177,LOSS,-1.0
SUIUSDT,SHORT,0.9658,1.0038,0.8019000000000001,0.7006098000000001,0.6380000000000001,2024-06-14 00:00:00+00:00,2024-07-05 00:00:00+00:00,0.6380000000000001,WIN,8.626315789473674
SUIUSDT,SHORT,0.8503,0.88535,0.6843,0.581712,0.5183000000000001,2024-07-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,0.88535,LOSS,-1.0
SUIUSDT,LONG,4.7328,4.3853,5.7267,6.340930200000001,6.7206,2025-01-13 00:00:00+00:00,2025-01-13 00:00:00+00:00,4.3853,LOSS,-1.0
SUIUSDT,LONG,3.0652,2.8679,4.5751,5.5082182,6.085,2025-02-19 00:00:00+00:00,2025-02-24 00:00:00+00:00,2.8679,LOSS,-1.0
SUIUSDT,SHORT,2.2638,2.4269,1.2263999999999997,0.5852867999999996,0.1889999999999996,2025-03-23 00:00:00+00:00,2025-03-24 00:00:00+00:00,2.4269,LOSS,-1.0
SUIUSDT,SHORT,2.123,2.18125,1.2904000000000004,0.7758532000000005,0.45780000000000065,2025-04-18 00:00:00+00:00,2025-04-21 00:00:00+00:00,2.18125,LOSS,-1.0
SUIUSDT,LONG,3.1939,3.053,3.5406,3.7548605999999998,3.8872999999999998,2025-06-07 00:00:00+00:00,2025-06-12 00:00:00+00:00,3.1939,WIN_P1,0.3
SUIUSDT,LONG,3.0758,2.8467,3.4139,3.6228458,3.752,2025-06-14 00:00:00+00:00,2025-06-14 00:00:00+00:00,2.8467,LOSS,-1.0
SUIUSDT,LONG,3.6572,3.567167,4.0876,4.3535872,4.518000000000001,2025-09-21 00:00:00+00:00,2025-09-22 00:00:00+00:00,3.567167,LOSS,-1.0
SUIUSDT,SHORT,2.1224,2.18125,1.7411999999999996,1.5056183999999995,1.3599999999999994,2025-11-09 00:00:00+00:00,2025-11-10 00:00:00+00:00,2.18125,LOSS,-1.0
SUIUSDT,SHORT,1.6595,1.7911,1.3453,1.1511244,1.0311,2025-12-10 00:00:00+00:00,2026-01-03 00:00:00+00:00,1.6595,WIN_P1,0.3


INJUSDT: n=17 winrate=17.65% R=-3.365
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
INJUSDT,LONG,35.08,33.19,41.3,45.14395999999999,47.519999999999996,2024-02-22 00:00:00+00:00,2024-02-23 00:00:00+00:00,33.19,LOSS,-1.0
INJUSDT,LONG,33.12,32.0,34.98,36.129479999999994,36.839999999999996,2024-04-10 00:00:00+00:00,2024-04-10 00:00:00+00:00,32.0,LOSS,-1.0
INJUSDT,SHORT,25.26,27.2,20.75,17.96282,16.24,2024-06-05 00:00:00+00:00,2024-06-06 00:00:00+00:00,27.2,LOSS,-1.0
INJUSDT,SHORT,23.35,24.27,19.560000000000002,17.21778,15.770000000000003,2024-07-03 00:00:00+00:00,2024-07-16 00:00:00+00:00,23.35,WIN_P2,0.785
INJUSDT,SHORT,20.39,21.75,14.0,10.05098,7.609999999999999,2024-10-13 00:00:00+00:00,2024-10-14 00:00:00+00:00,21.75,LOSS,-1.0
INJUSDT,SHORT,16.37,17.14,14.940000000000001,14.056260000000002,13.510000000000002,2024-11-05 00:00:00+00:00,2024-11-05 00:00:00+00:00,17.14,LOSS,-1.0
INJUSDT,LONG,25.41,23.97,33.5,38.49962,41.59,2025-01-06 00:00:00+00:00,2025-01-07 00:00:00+00:00,23.97,LOSS,-1.0
INJUSDT,SHORT,14.9,15.62,13.34,12.375919999999999,11.78,2025-02-20 00:00:00+00:00,2025-02-20 00:00:00+00:00,15.62,LOSS,-1.0
INJUSDT,SHORT,9.91,10.4,5.300000000000001,2.4510200000000006,0.6900000000000013,2025-03-21 00:00:00+00:00,2025-03-24 00:00:00+00:00,10.4,LOSS,-1.0
INJUSDT,SHORT,8.37,8.57,6.759999999999999,5.765019999999998,5.149999999999999,2025-04-20 00:00:00+00:00,2025-04-20 00:00:00+00:00,8.57,LOSS,-1.0
INJUSDT,SHORT,10.27,10.62,9.169999999999998,8.490199999999998,8.069999999999999,2025-05-03 00:00:00+00:00,2025-05-08 00:00:00+00:00,10.27,WIN_P1,0.3
INJUSDT,SHORT,11.44,12.02,9.989999999999998,9.093899999999998,8.539999999999997,2025-06-30 00:00:00+00:00,2025-07-03 00:00:00+00:00,12.02,LOSS,-1.0
INJUSDT,SHORT,13.23,14.18,10.72,9.16882,8.21,2025-09-04 00:00:00+00:00,2025-09-09 00:00:00+00:00,14.18,LOSS,-1.0
INJUSDT,SHORT,13.52,14.33,12.469999999999999,11.821099999999998,11.419999999999998,2025-09-16 00:00:00+00:00,2025-09-17 00:00:00+00:00,14.33,LOSS,-1.0
INJUSDT,SHORT,8.62,9.18,6.299999999999999,4.866239999999999,3.9799999999999986,2025-10-28 00:00:00+00:00,2025-11-08 00:00:00+00:00,8.62,WIN_P1,0.3
INJUSDT,SHORT,7.6,7.772333,5.849999999999999,4.768499999999998,4.099999999999998,2025-11-10 00:00:00+00:00,2025-11-10 00:00:00+00:00,7.772333,LOSS,-1.0
INJUSDT,SHORT,6.0,6.34,4.19,3.0714200000000003,2.380000000000001,2025-12-04 00:00:00+00:00,2026-02-26 00:00:00+00:00,3.195,FLAT,8.250000000000004


STXUSDT: n=15 winrate=33.33% R=2.1476
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
STXUSDT,LONG,2.9904,2.9085,3.1202,3.2004164,3.25,2024-04-12 00:00:00+00:00,2024-04-12 00:00:00+00:00,2.9085,LOSS,-1.0
STXUSDT,SHORT,1.794,1.8682,1.3940000000000001,1.1468000000000003,0.9940000000000002,2024-06-26 00:00:00+00:00,2024-07-15 00:00:00+00:00,1.794,WIN_P1,0.3
STXUSDT,SHORT,1.485,1.5768,1.2630000000000001,1.125804,1.0410000000000001,2024-08-21 00:00:00+00:00,2024-08-21 00:00:00+00:00,1.5768,LOSS,-1.0
STXUSDT,SHORT,1.519,1.555,1.0439999999999998,0.7504499999999997,0.5689999999999997,2024-09-10 00:00:00+00:00,2024-09-10 00:00:00+00:00,1.555,LOSS,-1.0
STXUSDT,SHORT,1.41,1.440867,0.9730000000000001,0.7029340000000002,0.5360000000000003,2025-01-20 00:00:00+00:00,2025-01-20 00:00:00+00:00,1.440867,LOSS,-1.0
STXUSDT,SHORT,1.317,1.353333,0.944,0.713486,0.571,2025-01-31 00:00:00+00:00,2025-01-31 00:00:00+00:00,1.353333,LOSS,-1.0
STXUSDT,SHORT,0.95,1.013,0.854,0.794672,0.758,2025-02-21 00:00:00+00:00,2025-02-25 00:00:00+00:00,0.758,WIN,3.0476190476190497
STXUSDT,SHORT,0.613,0.6272,0.592,0.5790219999999999,0.571,2025-03-12 00:00:00+00:00,2025-03-12 00:00:00+00:00,0.613,WIN_P1,0.3
STXUSDT,SHORT,0.644,0.665,0.42000000000000004,0.28156800000000004,0.19600000000000006,2025-03-21 00:00:00+00:00,2025-03-24 00:00:00+00:00,0.665,LOSS,-1.0
STXUSDT,SHORT,0.6,0.6128,0.497,0.433346,0.394,2025-04-06 00:00:00+00:00,2025-04-09 00:00:00+00:00,0.6,WIN_P1,0.3
STXUSDT,SHORT,0.614,0.6272,0.476,0.39071599999999995,0.33799999999999997,2025-04-20 00:00:00+00:00,2025-04-20 00:00:00+00:00,0.6272,LOSS,-1.0
STXUSDT,SHORT,0.688,0.738,0.5549999999999999,0.47280599999999995,0.42199999999999993,2025-07-03 00:00:00+00:00,2025-07-10 00:00:00+00:00,0.738,LOSS,-1.0
STXUSDT,SHORT,0.709,0.739,0.586,0.5099859999999999,0.46299999999999997,2025-08-23 00:00:00+00:00,2025-10-10 00:00:00+00:00,0.46299999999999997,WIN,8.199999999999992
STXUSDT,SHORT,0.4113,0.4324,0.32780000000000004,0.276197,0.24430000000000007,2025-11-08 00:00:00+00:00,2025-11-08 00:00:00+00:00,0.4324,LOSS,-1.0
STXUSDT,SHORT,0.3208,0.3292,0.1622,0.0641852,0.0036000000000000476,2025-12-04 00:00:00+00:00,2026-01-04 00:00:00+00:00,0.3292,LOSS,-1.0


IMXUSDT: n=16 winrate=18.75% R=-4.9597
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
IMXUSDT,LONG,2.385,2.32595,2.7384,2.9568012,3.0918,2024-05-28 00:00:00+00:00,2024-05-28 00:00:00+00:00,2.32595,LOSS,-1.0
IMXUSDT,LONG,2.2318,2.1203,2.5594999999999994,2.7620185999999993,2.887199999999999,2024-06-04 00:00:00+00:00,2024-06-07 00:00:00+00:00,2.1203,LOSS,-1.0
IMXUSDT,SHORT,1.5638,1.6587,1.1325000000000003,0.8659566000000004,0.7012000000000005,2024-06-21 00:00:00+00:00,2024-07-02 00:00:00+00:00,1.6587,LOSS,-1.0
IMXUSDT,SHORT,1.211,1.267,1.058,0.963446,0.905,2024-08-22 00:00:00+00:00,2024-08-22 00:00:00+00:00,1.267,LOSS,-1.0
IMXUSDT,SHORT,1.458,1.547,1.2830000000000001,1.1748500000000002,1.1080000000000003,2024-08-30 00:00:00+00:00,2024-09-06 00:00:00+00:00,1.1080000000000003,WIN,3.932584269662919
IMXUSDT,SHORT,1.26,1.313,0.8050000000000002,0.5238100000000002,0.3500000000000003,2024-09-10 00:00:00+00:00,2024-09-10 00:00:00+00:00,1.313,LOSS,-1.0
IMXUSDT,SHORT,1.409,1.446,1.0010000000000001,0.7488560000000001,0.5930000000000002,2024-11-12 00:00:00+00:00,2024-11-12 00:00:00+00:00,1.446,LOSS,-1.0
IMXUSDT,SHORT,0.821,0.873,0.722,0.660818,0.623,2025-02-15 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.623,WIN,3.8076923076923035
IMXUSDT,SHORT,0.583,0.603,0.447,0.36295200000000005,0.31100000000000005,2025-03-24 00:00:00+00:00,2025-03-24 00:00:00+00:00,0.603,LOSS,-1.0
IMXUSDT,SHORT,0.425,0.442,0.271,0.175828,0.11700000000000005,2025-07-02 00:00:00+00:00,2025-07-02 00:00:00+00:00,0.442,LOSS,-1.0
IMXUSDT,SHORT,0.513,0.53145,0.45200000000000007,0.4143020000000001,0.3910000000000001,2025-09-07 00:00:00+00:00,2025-09-08 00:00:00+00:00,0.53145,LOSS,-1.0
IMXUSDT,SHORT,0.521,0.53145,0.357,0.25564799999999993,0.19299999999999995,2025-10-29 00:00:00+00:00,2025-10-29 00:00:00+00:00,0.53145,LOSS,-1.0
IMXUSDT,SHORT,0.283,0.297,0.174,0.10663799999999998,0.065,2025-12-02 00:00:00+00:00,2025-12-02 00:00:00+00:00,0.297,LOSS,-1.0
IMXUSDT,SHORT,0.3,0.321,0.24,0.20292,0.18,2025-12-10 00:00:00+00:00,2026-01-06 00:00:00+00:00,0.3,WIN_P1,0.3
IMXUSDT,SHORT,0.287,0.304,0.255,0.235224,0.22299999999999998,2026-01-14 00:00:00+00:00,2026-01-14 00:00:00+00:00,0.304,LOSS,-1.0
IMXUSDT,SHORT,0.1666,0.1769,0.1493,0.13860859999999997,0.13199999999999998,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,0.1769,LOSS,-1.0


AAVEUSDT: n=18 winrate=38.89% R=6.839
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
AAVEUSDT,LONG,91.72,87.0,100.25999999999999,105.53772,108.79999999999998,2024-02-22 00:00:00+00:00,2024-02-23 00:00:00+00:00,91.72,WIN_P1,0.3
AAVEUSDT,SHORT,88.29,90.72,73.96000000000001,65.10406,59.63000000000001,2024-05-18 00:00:00+00:00,2024-05-20 00:00:00+00:00,90.72,LOSS,-1.0
AAVEUSDT,LONG,104.37,100.02,127.93,142.49008,151.49,2024-06-06 00:00:00+00:00,2024-06-07 00:00:00+00:00,100.02,LOSS,-1.0
AAVEUSDT,SHORT,84.94,87.0,79.05,75.40997999999999,73.16,2024-06-18 00:00:00+00:00,2024-06-18 00:00:00+00:00,84.94,WIN_P2,0.785
AAVEUSDT,LONG,139.44,134.7,146.20000000000002,150.37768000000003,152.96000000000004,2024-10-10 00:00:00+00:00,2024-10-12 00:00:00+00:00,152.96000000000004,WIN,2.8523206751054877
AAVEUSDT,LONG,141.45,132.0,151.83,158.24484000000004,162.21000000000004,2024-11-02 00:00:00+00:00,2024-11-03 00:00:00+00:00,132.0,LOSS,-1.0
AAVEUSDT,LONG,332.71,324.31,418.61,471.69620000000003,504.51000000000005,2025-02-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,324.31,LOSS,-1.0
AAVEUSDT,LONG,249.6,231.76,282.62,303.02635999999995,315.64,2025-02-19 00:00:00+00:00,2025-02-24 00:00:00+00:00,231.76,LOSS,-1.0
AAVEUSDT,SHORT,177.43,184.64,135.55,109.66816000000001,93.67000000000002,2025-03-27 00:00:00+00:00,2025-03-27 00:00:00+00:00,184.64,LOSS,-1.0
AAVEUSDT,SHORT,137.65,145.15,80.24,44.76061999999999,22.829999999999984,2025-04-15 00:00:00+00:00,2025-04-21 00:00:00+00:00,145.15,LOSS,-1.0
AAVEUSDT,SHORT,174.59,179.39,167.59,163.264,160.59,2025-05-03 00:00:00+00:00,2025-05-03 00:00:00+00:00,179.39,LOSS,-1.0
AAVEUSDT,LONG,305.8,285.58,333.29,350.27882000000005,360.78000000000003,2025-07-14 00:00:00+00:00,2025-07-22 00:00:00+00:00,305.8,WIN_P1,0.3
AAVEUSDT,LONG,263.52,245.0,296.32,316.5904,329.12,2025-08-07 00:00:00+00:00,2025-08-13 00:00:00+00:00,329.12,WIN,3.5421166306695513
